"company_id","genre","company","name_eng"
2716,"condo","หนึ่งคอนโดมิเนียม",NULL
2717,"condo","หาดใหญ่ คันทรีโฮม",NULL
2718,"condo","หาดใหญ่ คันทรี่โฮม",NULL
2719,"condo","อดามาส หัวหิน คอนโดมิเนียม",NULL
2720,"condo","อมร วิลเลจ เพลส",NULL
2721,"condo","อมรันทา เรสซิเด้นซ์",NULL
2722,"condo","อมันตา- รัชดา",NULL
2724,"condo","อมันตา-รัชดา",NULL
2725,"condo","อมารี เรสซิเด้นเซส พัทยา",NULL
2726,"condo","อยู่รวย คอนโด",NULL
2727,"condo","อยู่รวยคอนโด",NULL
2728,"condo","ออโรร่า คอนโดมิเนียม",NULL
2729,"condo","ออกัส",NULL
2730,"condo","อ่อนนุชเพลส",NULL
2731,"condo","ออนป้าทาวเวอร์",NULL
2732,"condo","ออมนิคอมเพล็กซ์",NULL
2733,"condo","ออริจินส์ พระราม 2",NULL
2734,"condo","อะเมซอน เรสซิเด้นซ์",NULL
2735,"condo","อะพลูคอนโด",NULL
2736,"condo","อะพูล คอนโด",NULL
2737,"condo","อันนา คอนโด ๑",NULL
2738,"condo","อันนา คอนโด ๒",NULL
2739,"condo","อันนา คอนโด ๓",NULL
2740,"condo","อันนา คอนโด ๔",NULL
2741,"condo","อัลติจูด สามย่าน-สีลม",NULL
2742,"condo","อัสสกาญจน์ ซิตี้ เฟส เวล่า 2 รามคำแหง",NULL
2743,"condo","อัสสกาญจน์ ซิตี้ เฟสซี อาคาร ซี14-ซี21",NULL
2744,"condo","อัสสกาญจน์ ซิตี้ เฟสซี อาคาร ซี5-ซี12",NULL
2745,"condo","อัสสกาญจน์ ซิตี้ เฟสบี อาคาร B4",NULL
2746,"condo","อัสสกาญจน์ ซิตี้ เฟสบี อาคาร บี4",NULL
2747,"condo","อัสสกาญจน์ ซิตี้ อาคาร ซี14-ซี2",NULL
2748,"condo","อัสสกาญจน์เพลส โครงการลาดพร้าว",NULL
2749,"condo","อัสสกาญจน์เพลส ศรีนครินทร์",NULL
2750,"condo","อัสสกาญจน์ซิตี้ เวล่า รามคำแหง",NULL
2751,"condo","อาเซี่ยน ซิตี้ รีสอร์ท",NULL
2752,"condo","อาเซี่ยนทาวเวอร์",NULL
2753,"condo","อาคารชุดพักอาศัย มหาวิทยาลัยมหิดล ณ ศาลายา",NULL
2754,"condo","อาคารสวางคนิเวศ สภากาชาดไทย",NULL
2755,"condo","อาร์ ซี เค ทาวเวอร์",NULL
2756,"condo","อาร์เอส ทาวเวอร์",NULL
2757,"condo","อาร์ติซาน รัชดา",NULL
2758,"condo","อาร์ทิมิส กรุงเทพ",NULL
2759,"condo","อาสตร้าคอนโด",NULL
2760,"condo","อาสะ อยุธยา - โรจนะ",NULL
2761,"condo","อำนวยรักษ์คอนโดมิเนียม",NULL
2762,"condo","อินเตอร์ ลักส์ พรีเมียร์ สุขุมวิท 13",NULL
2763,"condo","อินโทร คอนโดมิเนียม",NULL
2764,"condo","อินชิโอ้",NULL
2765,"condo","อินซิโอ้",NULL
2766,"condo","อินทราวิว คอนโดทาวน์",NULL
2767,"condo","อินสไปร์ เพลส พระราม 9",NULL
2768,"condo","อิลีเม้นท์ ศรีนครินทร์ 1-2",NULL
2769,"condo","อิลีเม้นท์ ศรีนครินทร์ 3",NULL
2770,"condo","อิลีเม้นท์ ศรีนครินทร์ 3 เอ สเปซ อโศก-รัชดา",NULL
2771,"condo","อิลีเม้นท์ ศรีนครินทร์ 4-5",NULL
2772,"condo","อิลีเม้นท์ ศรีนครินทร์ 6-7",NULL
2773,"condo","อิสธานัน คอนโด 1",NULL
2774,"condo","อีควิน็อคซ์ พหล-วิภา",NULL
2775,"condo","อีลิท ศาลายา",NULL
2776,"condo","อีส ทาวเวอร์",NULL
2777,"condo","อีส พระราม 2",NULL
2778,"condo","ฮอลล์มาร์ค แจ้งวัฒนะ",NULL
2779,"condo","ฮอลล์มาร์ค งามวงศ์วาน",NULL
2780,"condo","ฮัมเบิลลีฟวิ่ง แอด ศุภฤกษ์",NULL
2781,"condo","ฮาเว่น ลุคซ์",NULL
2782,"condo","ฮาร์โมนี ลิฟวิ่ง พหลโยธิน 11 อาคาร 1 และ 2",NULL
2783,"condo","ฮิลล์ไซด์ พลาซ่า แอนด์ คอนโดเทล 4",NULL
2784,"condo","ฮิลล์ไซด์ พายัพ คอนโดมิเนียม 8",NULL
2785,"condo","ฮิลล์ไซด์ พายัพ คอนโดมิเนียม 9",NULL
2786,"condo","ฮิลล์ไซด์พลาซ่า แอนด์ คอนโดเทล 4",NULL
2788,"condo","ฮิลล์ไซด์พายัพคอนโดมิเนียม 7",NULL
2789,"condo","ฮิว สุขุมวิท",NULL
2790,"condo","เซ็นทารา อเวนิว เรสซิเดนซ์",NULL
2791,"condo","เซ็นทารา อเวนิว เรสซิเดนซ์ แอนด์ สวีท พัทยา",NULL
2792,"condo","ควินน์ สุขุมวิท 101",NULL
2793,"condo","เดอะ เบลกราเวีย รัชดา-ลาดพร้าว 15",NULL
2794,"condo","เดอะ เบลกลาเวีย รัชดา-ลาดพร้าว 15",NULL
2795,"condo","นิรันดร์เรซิเดนซ์ 2",NULL
2796,"condo","เดอะมาร์คแลนด์คอนโดทาวน์",NULL
2797,"condo","แอ๊บสแตร็กส์ สุขุมวิท 66/1 เดอะมูน",NULL
2798,"condo","จอมเทียนคอมเพลกซ์คอนโดเทล",NULL
2799,"condo","ดับบลิว พี เซ็นทรัล คอนโดมิเนียม",NULL
2800,"condo","บางแสนรอยัลบีชคอนโดมิเนียม",NULL
2801,"condo","วิวทะเลจอมเทียนคอนโดมิเนียม",NULL
2802,"village","บ้านพฤกษา ๑๒๖ เทพารักษ์ -กิ่งแก้ว",NULL
2803,"village","วรารักษ์-โรจนะ",NULL
2804,"village","หมู่บ้านมารวย ฉะเชิงเทรา",NULL
2805,"village","MMC",NULL
2806,"village","THE RUX รามอินทรา- หทัยราษฎร์",NULL
2807,"village","เกตุนุติ เชอมีเน่",NULL
2808,"village","เกตุนุติการ์เด้น",NULL
2809,"village","เจ ทาวน์ สุขุมวิท-แพรกษา",NULL
2810,"village","เชียงใหม่กรีนวันเล่",NULL
2811,"village","เซนมูระ ศรีนครินทร์ บางนา",NULL
2812,"village","เดลี่ บาย อารียา",NULL
2813,"village","เดอะ เซนโทร สุขุมวิท 113",NULL
2814,"village","เดอะ เทอเรซ รามอินทรา",NULL
2815,"village","เดอะ เมทโทร รัตนาธิเบศร์",NULL
2816,"village","เดอะ แพลนท์ เพรส ทีจ - แจ้งวัฒนะ",NULL
2817,"village","เดอะ คอนเนค 12 เอ",NULL
2819,"village","เดอะ คอนเนค 3",NULL
2820,"village","เดอะ คัลเลอร์ พรีเมี่ยม เกษตร-นวมินทร์",NULL
2821,"village","เดอะ คัลเลอร์ส บางนา-วงแหวนฯ 2",NULL
2822,"village","เดอะ คัลเลิร์ส เลชเชอร์ บางนา กม. 10",NULL
2823,"village","เดอะ พลีโน่ สุขสวัสดิ์ 30",NULL
2824,"village","เดอะ ฟิวชั่น",NULL
2825,"village","เดอะเทอเรซ พระราม 2",NULL
2826,"village","เดอะเทอเรซ พระราม2",NULL
2827,"village","เดอะเบลส",NULL
2828,"village","เดอะแกรนด์ พระรามสอง คอร์ทยาร์ด",NULL
2829,"village","เดอะแกรนด์ วงแหวน-ประชาอุทิศ",NULL
2830,"village","เดอะแพลนท์ บางแค (ภัสสร 30)",NULL
2831,"village","เดอะแพลนท์ บางนา",NULL
2832,"village","เดอะแพลนท์ พระราม 9 - วงแหวน",NULL
2833,"village","เดอะแพลนท์ พัฒนาการ 38",NULL
2834,"village","เดอะคลัสเตอร์ วิลล์ ราชพฤกษ์-สิรินธร",NULL
2835,"village","เดอะคอนเนค 1 กิ่งแก้ว-สุวรรณภูมิ",NULL
2836,"village","เดอะคอนเนค 10",NULL
2837,"village","เดอะคอนเนค 15",NULL
2838,"village","เดอะคอนเนค 32",NULL
2839,"village","เดอะคัลเลอร์ เกษตร 1",NULL
2840,"village","เดอะคัลเลอร์ส เลชเชอร์ บางนา กม.8",NULL
2841,"village","เดอะคัลเลอร์ส กาญจนาภิเษก-ราชพฤกษ์ 2",NULL
2842,"village","เดอะคัลเลอร์ส พรีเมี่ยม วงแหวน-รามอินทรา",NULL
2843,"village","เดอะคัลเลอร์ส รังสิต-คลอง 4",NULL
2844,"village","เดอะคัลเลอร์ส วงแหวน-รามอินทรา",NULL
2845,"village","เดอะทรัสต์ ทาวน์ ราชพฤกษ์-รัตนาธิเบศน์",NULL
2846,"village","เดอะทรัสต์ ทาวน์ วงแหวน-ลำลูกกา",NULL
2847,"village","เดอะทรัสต์ ทาวน์ ศรีนครินทร์-แพรกษา ",NULL
2848,"village","เดอะนอร์ธเทิร์นไพร์ม",NULL
2849,"village","เดอะบูเลอวาร์ด ศรีราชา",NULL
2850,"village","เดอะริคโค้ เรสซิเดนท์ วงแหวน-หทัยราษฏร์",NULL
2851,"village","เดอะริคโค้ทาวน์ พหลโยธิน-สายไหม",NULL
2852,"village","เดอะลากูน",NULL
2853,"village","เดอะวิลเลจ บางนา-วงแหวน",NULL
2854,"village","เดอะวิลเลจ บางนา-วงแหวนฯ",NULL
2855,"village","เดอะวิลล่า รามคำแหง สุวรรณภูมิ",NULL
2856,"village","เดอะึคัลเลอร์ส บางนา-วงแหวน",NULL
2857,"village","เต็มสิริ วิลเลจ",NULL
2858,"village","เทรนดี้ ธารา พระราม 2",NULL
2859,"village","เธียรี่ พระราม 2",NULL
2860,"village","เนเบอร์โฮม",NULL
2861,"village","เนอวานา พาร์ค สุขุมวิท77",NULL
2862,"village","เบล็สทาวน์ ศรีนครินทร์ - หนามแดง",NULL
2863,"village","เปี่ยมภิรมย์ รีสอร์ท",NULL
2864,"village","เปี่ยมสุข เอสเกต กรุงเทพ - ปทุมธานี",NULL
2865,"village","เพชร วงแหวน",NULL
2866,"village","เพชรเกษม 3",NULL
2867,"village","เพชรวงแหวน",NULL
2868,"village","เพอร์เฟค เพลส (๑) รัตนาธิเบศร์-ราชพฤกษ์",NULL
2869,"village","เพอร์เฟค เพลส 3 รัตนาธิเบศร์",NULL
2870,"village","เพอร์เฟค เพลส พระราม 5 - ราชพฤกษ์",NULL
2871,"village","เพอร์เฟค เพลส รัตนาธิเบศร์",NULL
2872,"village","เพอร์เฟค เพลส ราชพฤกษ์ เฟส 1",NULL
2873,"village","เพอร์เฟค เพลส วงแหวน-รามคำแหง",NULL
2874,"village","เพอร์เฟค เพลส วงแหวน-รามคำแหง (2)",NULL
2875,"village","เพอร์เฟค พาร์ค ราชพฤกษ์",NULL
2876,"village","เพอร์เฟค พาร์ค สุวรรณภูมิ",NULL
2877,"village","เพอร์เฟคเพลส รัตนาธิเบศร์",NULL
2878,"village","เพอร์เฟคเพลส รามคําแหง เดอะเลคโซน",NULL
2879,"village","เมืองเอก โครงการ 4",NULL
2880,"village","เรือนภิษา",NULL
2881,"village","เวอรีเดียน ราชพฤกษ์",NULL
2882,"village","เศรณี สรงประภา ดอนเมือง",NULL
2883,"village","เศรณีสรงประภา",NULL
2884,"village","เศรษฐสิริ ประชาชื่น เรสซิเด้นท์ 1",NULL
2885,"village","เศรษฐสิริ ราชพฤกษ์ - จรัญฯ",NULL
2886,"village","เศรษฐสิริ ราชพฤกษ์ จรัญฯ 2",NULL
2887,"village","เศรษฐสิริ วงแหวน- สุขาภิบาล 2",NULL
2888,"village","เศรษฐสิริ วงแหวน-สุขาภิบาล 2",NULL
2889,"village","เศรษฐสิริชัยพฤกษ์ - แจ้งวัฒนะ",NULL
2890,"village","เสนา พาร์ค วิลล์",NULL
2891,"village","เสนาแกรนด์โฮม รังสิต",NULL
2892,"village","เอ็มเมอรัลด์ รีสอร์ท",NULL
2893,"village","เอส.พี.ทาวโฮม จอมเทียน",NULL
2894,"village","เอสต้าโฮม ไพรเวทพาร์ค",NULL
2895,"village","เออบาโน รามคำแหง 94",NULL
2896,"village","เฮ้าส์ เดอะ ฮัมบูร์ก",NULL
2897,"village","แกรนด์ โมนาโค",NULL
2898,"village","แกรนด์ โมนาโค เฟส 1",NULL
2899,"village","แกรนด์ คอนโดเทล พัทยา",NULL
2900,"village","แกรนด์ บางกอก บูเลอวาร์ด รัชดา-รามอินทรา",NULL
2901,"village","แกรนด์ บางกอกบูเลอวาร์ด พระราม 9 - ศรีนครินทร์",NULL
2902,"village","แกรนด์ มณีรินทร์",NULL
2903,"village","แกรนด์คาแนล ประชาชื่น",NULL
2904,"village","แกรนด์มณีรินทร์ ศรีราชา",NULL
2905,"village","แกรนดิโอ ลาดพร้าว - เกษตรนวมินทร์",NULL
2906,"village","แฟคตอรี่แลนด์ 2",NULL
2907,"village","แฟมิลี่ซิตี้โฮม 2",NULL
2908,"village","แลนด์แอนด์เฮ้าส์ พาร์ค",NULL
2909,"village","แลนด์แอนด์เฮ้าส์ พาร์ค (โคราช)",NULL
2910,"village","แฮปปี้แลนด์ แกรนด์วิลล์",NULL
2911,"village","โกเด้น นีโอ อ่อนนุช-พัฒนาการ",NULL
2912,"village","โกล เด้น ทาวน์ 2 อ่อนนุช-พัฒนาการ",NULL
2913,"village","โกลเด้น เฮอริเทจ เฟส 2",NULL
2914,"village","โกลเด้น ทาวน์ เฉลิมพระเกียรติ-สวนหลวง",NULL
2915,"village","โกลเด้น ทาวน์ เฉลิมพระเกียรติฯ-สวนหลวง",NULL
2916,"village","โกลเด้น ทาวน์ เพชรเกษม",NULL
2917,"village","โกลเด้น ทาวน์ รามอินทรา คู้บอน",NULL
2918,"village","โกลเด้น ทาวน์ ศรีนครินทร์-สุขุมวิท",NULL
2919,"village","โกลเด้น ทาวน์ สาทร",NULL
2920,"village","โกลเด้น ทาวน์ อ่อนนุช-พัฒนาการ",NULL
2921,"village","โกลเด้น นีโอ บางนา-กิ่งแก้ว",NULL
2922,"village","โกลเด้นทาวน์ 2 อ่อนนุช - ลาดกระบัง",NULL
2923,"village","โกลเด้นทาวน์ รัตนาธิเบศร์- สถานีรถไฟฟ้าไทรม้า",NULL
2924,"village","โกลเด้นนครา",NULL
2925,"village","โนเบิล จีโอ พระราม 5",NULL
2926,"village","โนเบิล จีโอ วัชรพล",NULL
2927,"village","โนโววิลล์ ลำลูกกา คลอง 2",NULL
2928,"village","โบเลโร่ วิลล่า",NULL
2929,"village","โอเรียลเท็ล บีช รีสอร์ท",NULL
2930,"village","โฮมเพลส เดอะพาร์ค วงแหวน - พระราม 9",NULL
2931,"village","โฮมเพลส รังสิต",NULL
2932,"village","โฮมเพลส รัตนาธิเบศร์",NULL
2933,"village","โฮมเพลสรัตนาธิเบศร์",NULL
2936,"village","ไทม์โฮม(สวนหลวง-อ่อนนุช)",NULL
2937,"village","ไทยสมบูรณ์ 3",NULL
2938,"village","ไพรเวท เนอวานา เรสซิเดนซ์",NULL
2939,"village","ไพรเวท รามอินทรา",NULL
2940,"village","ไพร์มเพลส เดอะ กรีนเนอรี่ บางใหญ่",NULL
2941,"village","ไพร์มเพลส เดอะกรีนเนอรี่ บางใหญ่",NULL
2942,"village","ไรมอนพาร์ค",NULL
2943,"village","ไลโอ วงแหวน-รามอินทรา",NULL
2944,"village","ไลฟ์ บางกอก บูเลอวาร์ด ราชพฤกษ์-จรัญสนิทวงศ์",NULL
2945,"village","ไอลีฟ ทาวน์ 1 พระราม 2 กม.14",NULL
2946,"village","ไอลีฟ พาร์ค 1 พระราม 2 กม.14",NULL
2947,"village","กรีนวิลล์",NULL
2948,"village","กรูฟวิลล์ ลำลูกกา คลอง 4",NULL
2949,"village","กฤษดา ลากูน",NULL
2950,"village","กฤษดานคร 19",NULL
2951,"village","กลอรี่ เฮ้าส์ 94/2",NULL
2952,"village","กัสโต้ เทพารักษ์",NULL
2953,"village","กัสโต้ ท่าน้ำนนท์",NULL
2954,"village","กัสโต้ พหลโยธิน- รามอินทรา",NULL
2955,"village","กัสโต้ พหลโยธิน-รามอินทรา",NULL
2956,"village","กัสโต้ พหลโยธิน-สายไหม",NULL
2957,"village","กัสโต้ ราชพฤกษ์-พระราม 5",NULL
2958,"village","กัสโต้ รามคำแหง",NULL
2959,"village","กัสโต้ วงแหวน-พระราม 5",NULL
2960,"village","กัสโต้ สาทร - ตากสิน",NULL
2961,"village","กัสโต้ สาทร-ตากสิน",NULL
2962,"village","กัสโต้เทพารักษ์",NULL
2963,"village","กาญจน์กนก วิลล์ 5",NULL
2964,"village","กานดา ริมคลอง 2",NULL
2965,"village","กิตตินคร การ์เด้นวิลล์",NULL
2966,"village","คฤหาสน์ทายาท",NULL
2967,"village","คาซ่า Legend เกษตร-นวมินทร์",NULL
2968,"village","คาซ่า วิลล์ บางนา-สุวรรณภูมิ",NULL
2969,"village","คาซ่าแกรนด์ สุขาภิบาล 5",NULL
2970,"village","คาซ่าซิตี้ เอกมัย- รามอินทรา นวลจันทร์ 2",NULL
2971,"village","คาซ่าซิตี้ เอกมัย-รามอินทรา นวลจันทร์ 2",NULL
2972,"village","คาซ่าซิตี้ วัชรพล-เพิ่มสิน",NULL
2973,"village","คาซ่าวิลล์ บางนา-เทพารักษ์",NULL
2974,"village","คาซ่าวิลล์ ราชพฤกษ์-รัตนาธิเบศร์ 2",NULL
2975,"village","คาซ่าวิลล์ รามอินทรา-วงแหวน",NULL
2976,"village","คาซ่าวิลล์ วัชรพล",NULL
2977,"village","คาซ่าวิลล์ สุขาภิบาล 5",NULL
2978,"village","คุณาลัย พรีม",NULL
2979,"village","ฉัตรหลวง โครงการ 11",NULL
2980,"village","ชนันธร กรีนวิลล์",NULL
2981,"village","ชมรม เพื่อนบ้านชิชา",NULL
2982,"village","ชมรมเพื่อน บ้านชิชา",NULL
2983,"village","ชมรมเพื่อนบ้านชิชา",NULL
2984,"village","ชลลดา บางบัวทอง",NULL
2985,"village","ชวนชื่น การ์เด้นวิลล์",NULL
2986,"village","ชวนชื่น ปาร์ค",NULL
2987,"village","ชวนชื่น รีเจ้นท์",NULL
2988,"village","ชวนชื่น วัชรพล",NULL
2989,"village","ชวนชื่นการ์เด้นวิลล์",NULL
2990,"village","ชวนชื่นพาร์ควิลล์",NULL
2991,"village","ชัยพฤกษ์ (แจ้งวัฒนะ-ราชพฤกษ์",NULL
2992,"village","ชัยพฤกษ์ (แจ้งวัฒนะ-ราชพฤกษ์)",NULL
2993,"village","ชัยพฤกษ์ 1 สุวินทวงศ์",NULL
2994,"village","ชัยพฤกษ์ 2 สุวินทวงศ์",NULL
2995,"village","ชัยพฤกษ์ เทพารักษ์",NULL
2996,"village","ชัยพฤกษ์ เพชรเกษม 81",NULL
2997,"village","ชัยพฤกษ์ ติวานนท์",NULL
2998,"village","ชัยพฤกษ์ ติวานนท์ - วงแหวน",NULL
2999,"village","ชัยพฤกษ์ ทวีวัฒนา",NULL
3000,"village","ชัยพฤกษ์ บางใหญ่ 2",NULL
3001,"village","ชัยพฤกษ์ บางใหญ่ 3",NULL
3002,"village","ชัยพฤกษ์ บางใหญ่ 4",NULL
3003,"village","ชัยพฤกษ์ บางบัวทอง",NULL
3004,"village","ชัยพฤกษ์ ปิ่นเกล้า-สาทร",NULL
3005,"village","ชัยพฤกษ์ รังสิต - คลอง 4",NULL
3006,"village","ชัยพฤกษ์ รัตนาธิเบศร์ - วงแหวน",NULL
3007,"village","ชัยพฤกษ์ วงแหวนรัตนาธิเบศร์",NULL
3008,"village","ชัยพฤกษ์ วัชรพล",NULL
3009,"village","ชัยพฤกษ์และบุศรินทร์ รังสิต คลอง 2",NULL
3010,"village","ชัยพฤกษ์บางใหญ่ 1",NULL
3011,"village","ชัยพฤกษ์บางใหญ่ 2",NULL
3012,"village","ซิกเนเจอร์ เพชรเกษม 69",NULL
3013,"village","ซิกเนเจอร์ รามอินทรา",NULL
3014,"village","ซิตี้เซนส์ เพชรเกษม 69",NULL
3015,"village","ซิตี้เซนส์ สรงประภา",NULL
3016,"village","ซิลค์ โรด เพลส",NULL
3017,"village","ซีเค วิลล์ 2",NULL
3018,"village","ซื่อตรง โคซี่ รังสิต คลอง 6 เฟส 2",NULL
3019,"village","ซื่อตรงโคซี่ รังสิต คลอง 6 เฟส 1",NULL
3020,"village","ดิ เอ๊กคลูซีฟ สาทร-กัลปพฤกษ์",NULL
3021,"village","ดิ เอ็กซ์คลูซีฟ สาทร-กัลปพฤกษ์",NULL
3022,"village","ดิ เอ็นเทอร์",NULL
3023,"village","ดิ เอ็นเทอร์ คลิก",NULL
3024,"village","ดิ เออบาน่า 2",NULL
3025,"village","ดิเอ็กซ์คลูซีฟ พัฒนาการ เอกมัย ทองหล่อ",NULL
3026,"village","ดิเอ็กซ์คลูซีฟ สวนหลวง ร.9",NULL
3027,"village","ดิเอ็กซ์คลูซีฟทาวน์โฮม สวนหลวง ร.9",NULL
3028,"village","ดิเออบาน่า 1",NULL
3029,"village","ดิเออบาน่า1",NULL
3030,"village","ตรีพฤกษ์ นครปฐม",NULL
3031,"village","ทรัพย์ทวีโฮมแฟคตอรี่",NULL
3032,"village","ทรัพย์ทวีประเสริฐ",NULL
3033,"village","ทวีมิตร",NULL
3034,"village","ทาวน์ อเวนิว พระราม 9",NULL
3035,"village","ทาวน์ อเวนิวฟอร์เต้ พระราม 2",NULL
3036,"village","ทาวน์พลัส",NULL
3037,"village","ทาวน์พลัส (เพชรเกษม-บางแค)",NULL
3038,"village","ทาวน์พลัส (ลาดพร้าว 101)",NULL
3039,"village","ทาวน์พลัส เทพารักษ์",NULL
3040,"village","ทาวน์พลัส พระรามเก้า",NULL
3041,"village","ทาวน์พลัสเอ็กซ์ ประชาชื่น",NULL
3042,"village","ทิพธนา เพชรเกษม 53",NULL
3043,"village","ทิพย์พิมาน บ้านริมน้ำ",NULL
3044,"village","ทิพย์พิมานการ์เด้น",NULL
3045,"village","ทู แกรนด์ โมนาโค บางนา - วงแหวน",NULL
3046,"village","ทู แกรนด์ โมนาโค บางนา-วงแหวน",NULL
3047,"village","ธนะธำรง วิลเลจ",NULL
3048,"village","ธัญญาภิรมย์ คลอง 5",NULL
3049,"village","ธาดา ทาวน์ เคิร์ฟ",NULL
3050,"village","ธาดา พาร์ค 2",NULL
3051,"village","ธาดาพาร์ค 2",NULL
3052,"village","ธารารมณ์ รามคำแหง 150",NULL
3053,"village","ธารารมณ์ รามคำแหง 150 (สำนักงานใหญ่)",NULL
3054,"village","ธารารมณ์ หัวหมาก",NULL
3055,"village","นนท์ณิชา-พระนั่งเกล้า",NULL
3056,"village","นนทรี ฟลอร่า",NULL
3057,"village","นนทรี รีเจ้นท์",NULL
3058,"village","นันทนาการ์เด้น",NULL
3059,"village","นันทวัน รามคำแหง",NULL
3060,"village","นันทวัน ศรีนครินทร์",NULL
3061,"village","นันทวัน-ประชาชื่น",NULL
3062,"village","นันทวันรามอินทรา",NULL
3063,"village","นาราโฮม",NULL
3064,"village","นาราสิริ พระราม 2",NULL
3065,"village","นิติบุคคลอาคารชุดหมู่บ้านจัดสรรบุศรินทร์ (วงแหวน-รัตนาธิเบศร์)",NULL
3066,"village","นิรันดร์ เดอะ คอนเนค 3",NULL
3067,"village","นิรันดร์ วิลล์ ศรีนครินทร์",NULL
3068,"village","นิรันดร์วิลล์ 8",NULL
3069,"village","บริษัท เพื่อการจัดการของหมู่บ้าน จัดสรรโนเบิลจีโอวัชรพล จำกัด",NULL
3070,"village","บริษัท เพื่อการจัดการของหมู่บ้านจัดสรร โนเบิลจีโอวัชรพล จำกัด",NULL
3071,"village","บริษัท เพื่อการจัดการของหมู่บ้านจัดสรรโนเบิลจีโอ วัชรพล จำกัด",NULL
3072,"village","บลูลากูน",NULL
3073,"village","บางกอก บูเลอวาร์ด รามอินทรา",NULL
3074,"village","บางกอกบูเลอวาร์ด ราชพฤกษ์-พระราม 5",NULL
3075,"village","บางกอกบูเลอวาร์ด รามอินทรา",NULL
3076,"village","บางกอกบูลเลอวาร์ด รามอินทรา",NULL
3077,"village","บ้านเอกเขนก",NULL
3078,"village","บ้านแมกไม้ (รามอินทรา)",NULL
3079,"village","บ้านแสนรัก ปากช่อง - เขาใหญ่",NULL
3080,"village","บ้านใหม่ พระราม 2 (2)",NULL
3081,"village","บ้านใหม่ พระราม 9 ศรีนครินทร์",NULL
3082,"village","บ้านใหม่พระราม 2 (2)",NULL
3083,"village","บ้านไม้อิงธาร",NULL
3084,"village","บ้านกรองทอง กรุงเทพกรีฑา",NULL
3085,"village","บ้านกฤษณา พระราม 5- กาญจนาภิเษก",NULL
3086,"village","บ้านกลางเมือง เดอะปารีส",NULL
3087,"village","บ้านกลางเมือง เดอะปารีส พระรามเก้า-รามคำแหง",NULL
3088,"village","บ้านกลางเมือง เอสเซ็นส์ พระราม 9 - ลาดพร้าว",NULL
3089,"village","บ้านกลางเมือง เอสเซ้นส์ สาทร-ตากสิน 2",NULL
3090,"village","บ้านกลางเมือง เอสเซ็นส์ อ่อนนุช-วงแหวน",NULL
3091,"village","บ้านกลางเมือง เออบาเนี่ยน พระราม9-ลาดพร้าว",NULL
3092,"village","บ้านกลางเมือง สุขุมวิท 77",NULL
3093,"village","บ้านกลางเมืองบริติชทาวน์ ศรีนครินทร์",NULL
3094,"village","บ้านกลางเมืองสุขุมวิท 77",NULL
3095,"village","บ้านกลางกรุง สาทร - นราธิวาส",NULL
3096,"village","บ้านปิ่นเกล้า เฟส 1",NULL
3097,"village","บ้านพนาลี 18",NULL
3098,"village","บ้านพนาลี 37 ( พฤกษา 74/3 )",NULL
3099,"village","บ้านพนาลี 37 (พฤกษา 74/3)",NULL
3100,"village","บ้านพนาลี 51 เทพารักษ์-เมืองใหม่",NULL
3101,"village","บ้านพรไพลิน สุขุมวิท 101/1",NULL
3102,"village","บ้านพฤกษา 77/1",NULL
3103,"village","บ้านพฤกษา วิลล์ 41",NULL
3104,"village","บ้านพฤกษาทาวน์ (PKT๐๘)",NULL
3105,"village","บ้านพฤกษาทาวน์ พีเคที 002",NULL
3106,"village","บ้านพฤกษาวิลล์ 41",NULL
3107,"village","บ้านพฤกษาวิลล์ 50/1",NULL
3108,"village","บ้านพิศาลเทียนทะเล 20 โครงการ 1",NULL
3109,"village","บ้านพุทธชาด 10",NULL
3110,"village","บ้านพุทธชาด 18 (พฤกษา 84/2)",NULL
3111,"village","บ้านฟ้า กรีน พาร์ค รอยัล ธนบุรีรมย์",NULL
3112,"village","บ้านฟ้ากรีนพาร์ค รังสิต เฟส 2",NULL
3113,"village","บ้านฟ้าปิยรมย์ เทอร์เร่",NULL
3114,"village","บ้านฟ้าปิยรมย์ เลค แอนด์ พาร์ค",NULL
3115,"village","บ้านฟ้าปิยรมย์ พรีเมียร์ พาร์ค",NULL
3116,"village","บ้านฟ้ารังสิต",NULL
3117,"village","บ้านฟ้าลากูน",NULL
3118,"village","บ้านภัททาวิลเลจ",NULL
3119,"village","บ้านภัทรา รามคำแหง 76",NULL
3120,"village","บ้านภัทรา ลำลูกกา",NULL
3121,"village","บ้านภัทรา อ่อนนุช - วงแหวน",NULL
3122,"village","บ้านภัสสร 4",NULL
3123,"village","บ้านภัสสร พัฒนาการ 2 (PS61)",NULL
3124,"village","บ้านภาณุ 1",NULL
3125,"village","บ้านภาณุ 2",NULL
3126,"village","บ้านรัช ธานี 10",NULL
3127,"village","บ้านรัชธานี 10",NULL
3128,"village","บ้านราชพฤกษ์ รามอินทรา - หทัยราฎร์",NULL
3129,"village","บ้านลภาวัน ดีน่า",NULL
3130,"village","บ้านลาดพร้าว 1",NULL
3131,"village","บ้านวนิศา",NULL
3132,"village","บ้านวรารักษ์",NULL
3133,"village","บ้านวรารักษ์ รังสิต คลอง 3",NULL
3134,"village","บ้านศุภวรรณ",NULL
3135,"village","บ้านสถาพร รังสิต คลอง 3",NULL
