ticket_id,year,date,company_id,management_id,status_id,phone1_id,phone2_id,phone3_id,question_id,solve_id
63902,2021,NULL,2135,NULL,2035,NULL,NULL,6846,NULL,785
63903,2021,NULL,2543,NULL,2024,NULL,NULL,3119,189,NULL
63904,2021,NULL,6380,NULL,2024,NULL,5294,NULL,26525,NULL
63905,2021,NULL,6646,NULL,2068,NULL,NULL,6130,21160,NULL
63906,2021,NULL,6697,NULL,2056,NULL,NULL,4499,156,NULL
63907,2021,NULL,6743,1056,2013,NULL,2642,NULL,6443,NULL
63908,2021,NULL,6722,1183,2020,NULL,NULL,4272,3106,NULL
63909,2021,NULL,6826,NULL,2035,NULL,NULL,607,26526,NULL
63910,2021,NULL,2564,NULL,2480,NULL,NULL,2675,156,NULL
63911,2021,NULL,2292,NULL,2035,NULL,972,NULL,26527,NULL
63912,2021,NULL,2292,NULL,2035,NULL,972,NULL,26528,18984
63913,2021,NULL,239,23,2038,NULL,3303,NULL,26529,NULL
63914,2021,NULL,953,NULL,2024,NULL,3344,NULL,26530,NULL
63915,2021,NULL,1138,NULL,2008,1882,NULL,NULL,26531,20533
63916,2021,NULL,2476,NULL,2035,1809,NULL,NULL,156,NULL
63917,2021,NULL,2676,NULL,2262,NULL,NULL,885,26532,NULL
63918,2021,NULL,3231,NULL,2040,NULL,4556,NULL,1561,NULL
63919,2021,NULL,3359,NULL,2008,1329,NULL,NULL,26533,NULL
63920,2021,NULL,3582,NULL,2018,NULL,NULL,3117,26534,NULL
63921,2021,NULL,1906,NULL,2056,NULL,NULL,712,178,NULL
63922,2021,NULL,1716,NULL,2027,NULL,NULL,3486,156,NULL
63923,2021,NULL,1587,NULL,2035,NULL,282,NULL,1864,NULL
63924,2021,NULL,3609,NULL,2068,NULL,NULL,609,26535,19162
63925,2021,NULL,3902,NULL,2024,NULL,2579,NULL,1119,NULL
63926,2021,NULL,5066,NULL,2033,NULL,2266,NULL,684,NULL
63927,2021,NULL,4735,NULL,2040,858,NULL,NULL,1489,NULL
63928,2021,NULL,4714,NULL,2008,NULL,NULL,6226,NULL,21532
63929,2021,NULL,4164,NULL,2013,NULL,NULL,5676,246,8359
63930,2021,NULL,4827,NULL,2020,NULL,4438,NULL,684,NULL
63931,2021,NULL,4874,NULL,2054,170,NULL,NULL,26536,NULL
63932,2021,NULL,4936,NULL,100,NULL,NULL,6962,25349,NULL
63933,2021,NULL,5557,NULL,2057,NULL,5028,NULL,NULL,21214
63934,2021,NULL,5627,NULL,2013,1308,NULL,83,165,NULL
63935,2021,NULL,2851,NULL,2054,NULL,NULL,4696,26537,9633
63936,2021,NULL,6014,NULL,2011,NULL,4875,NULL,26538,18267
63937,2021,NULL,6013,NULL,2013,NULL,3612,NULL,21501,NULL
63938,2021,NULL,2149,NULL,2339,NULL,2541,NULL,684,NULL
63939,2021,NULL,6617,1171,2013,769,NULL,NULL,1489,NULL
63940,2021,NULL,6660,NULL,2038,2333,NULL,NULL,684,NULL
63941,2021,NULL,6743,960,2013,NULL,2642,NULL,NULL,5428
63942,2021,NULL,6822,NULL,2291,NULL,768,NULL,25508,214
63943,2021,NULL,2564,NULL,2017,NULL,NULL,6330,26539,NULL
63944,2021,NULL,2564,NULL,2017,NULL,NULL,2675,156,NULL
63945,2021,NULL,2896,NULL,2027,NULL,NULL,3589,156,NULL
63946,2021,NULL,7128,NULL,2038,NULL,5195,NULL,189,NULL
63947,2021,NULL,7484,NULL,2017,1927,NULL,2175,NULL,15813
63948,2021,NULL,2802,NULL,2035,NULL,1240,NULL,26540,NULL
63949,2021,NULL,2968,NULL,2013,NULL,NULL,2929,1055,NULL
63950,2021,NULL,418,NULL,NULL,607,2456,NULL,NULL,16408
63951,2021,NULL,418,NULL,NULL,607,2456,NULL,NULL,16373
63952,2021,NULL,3020,NULL,2065,NULL,5336,NULL,5475,NULL
63953,2021,NULL,1129,NULL,2063,NULL,3960,NULL,814,NULL
63954,2021,NULL,1765,NULL,2033,NULL,4772,NULL,26541,NULL
63955,2021,NULL,1866,NULL,2056,NULL,1486,NULL,4196,NULL
63956,2021,NULL,1532,90,2008,NULL,2739,NULL,26542,9816
63957,2021,NULL,5210,NULL,2027,NULL,NULL,4698,NULL,11838
63958,2021,NULL,5332,NULL,2016,NULL,4161,6560,246,8359
63959,2021,NULL,5332,NULL,2017,NULL,4161,6560,NULL,6908
63960,2021,NULL,5477,NULL,2011,NULL,NULL,3877,761,NULL
63961,2021,NULL,5866,NULL,2011,NULL,4862,NULL,26543,10216
63962,2021,NULL,5874,NULL,2013,NULL,4405,NULL,21160,NULL
63963,2021,NULL,2565,NULL,2017,NULL,3824,6330,26544,NULL
63964,2021,NULL,7219,NULL,2008,NULL,3280,NULL,165,11555
63965,2021,NULL,7219,NULL,2008,NULL,3280,NULL,26545,5310
63966,2021,NULL,7447,NULL,2008,NULL,157,NULL,62,NULL
63967,2021,NULL,7599,NULL,2011,NULL,3051,NULL,26546,NULL
63968,2021,NULL,2292,NULL,2035,NULL,972,NULL,26547,NULL
63969,2021,NULL,2292,NULL,2035,NULL,972,NULL,26548,NULL
63970,2021,NULL,2912,NULL,317,NULL,2414,NULL,26549,22144
63971,2021,NULL,3019,NULL,2065,NULL,3994,NULL,2031,NULL
63972,2021,NULL,1191,NULL,2011,NULL,NULL,4715,4628,8359
63973,2021,NULL,3288,1058,2278,NULL,4717,NULL,NULL,3164
63974,2021,NULL,3288,1058,2278,NULL,4717,NULL,1119,NULL
63975,2021,NULL,3290,1044,2035,NULL,2885,NULL,32,NULL
63976,2021,NULL,3325,NULL,2011,NULL,165,NULL,61,NULL
63977,2021,NULL,3325,NULL,2011,2514,165,NULL,26550,NULL
63978,2021,NULL,3375,NULL,2011,NULL,913,NULL,30,NULL
63979,2021,NULL,3422,NULL,2678,NULL,2181,NULL,26551,NULL
63980,2021,NULL,1297,NULL,2555,1038,NULL,NULL,19931,NULL
63981,2021,NULL,3427,NULL,2008,NULL,NULL,640,156,NULL
63982,2021,NULL,3427,NULL,2008,NULL,NULL,8097,6282,NULL
63983,2021,NULL,3436,154,2038,NULL,2767,NULL,156,NULL
63984,2021,NULL,3436,154,2038,NULL,2767,NULL,10950,NULL
63985,2021,NULL,1464,NULL,2571,NULL,NULL,1482,26552,9375
63986,2021,NULL,1798,NULL,2017,NULL,1313,NULL,2626,NULL
63987,2021,NULL,1416,NULL,2052,NULL,NULL,2850,26553,NULL
63988,2021,NULL,1490,NULL,2040,NULL,NULL,4874,156,NULL
63989,2021,NULL,1728,NULL,2562,NULL,2713,NULL,26554,NULL
63990,2021,NULL,1733,NULL,2033,NULL,NULL,6354,26555,14053
63991,2021,NULL,1578,NULL,2562,NULL,1387,NULL,26556,4960
63992,2021,NULL,2062,NULL,2471,NULL,2923,NULL,32,NULL
63993,2021,NULL,4002,NULL,2318,NULL,NULL,6394,32,15789
63994,2021,NULL,4027,NULL,2294,NULL,552,NULL,32,NULL
63995,2021,NULL,3954,NULL,2038,NULL,2705,NULL,4628,8359
63996,2021,NULL,4730,NULL,2040,854,NULL,NULL,26557,16616
63997,2021,NULL,4733,NULL,2040,854,NULL,NULL,26558,NULL
63998,2021,NULL,4150,NULL,2018,NULL,NULL,986,26559,8359
63999,2021,NULL,4321,NULL,2312,NULL,1669,NULL,20022,NULL
64000,2021,NULL,4310,NULL,2033,NULL,1838,NULL,26560,10999
64001,2021,NULL,4823,NULL,2483,NULL,1185,NULL,32,NULL
64002,2021,NULL,4339,NULL,NULL,NULL,NULL,4264,NULL,14823
64003,2021,NULL,4867,NULL,2011,NULL,1410,NULL,25546,NULL
64004,2021,NULL,4205,NULL,2013,NULL,5009,NULL,25093,NULL
64005,2021,NULL,5535,NULL,2322,NULL,1433,NULL,32,NULL
64006,2021,NULL,5614,NULL,2027,NULL,NULL,4100,32,NULL
64007,2021,NULL,5689,NULL,2610,NULL,NULL,1034,684,NULL
64008,2021,NULL,5478,1258,2313,NULL,NULL,4416,684,NULL
64009,2021,NULL,2755,1189,2024,NULL,NULL,243,26561,NULL
64010,2021,NULL,2751,1189,2024,NULL,NULL,5263,32,16381
64011,2021,NULL,2820,NULL,2011,NULL,1532,NULL,4820,NULL
64012,2021,NULL,2847,NULL,2017,NULL,NULL,6362,20099,NULL
64013,2021,NULL,5772,NULL,2075,NULL,1580,NULL,26562,NULL
64014,2021,NULL,6019,NULL,2035,NULL,NULL,5557,25093,NULL
64015,2021,NULL,6035,NULL,2291,NULL,NULL,7956,25920,NULL
64016,2021,NULL,2144,NULL,2013,NULL,4297,NULL,165,NULL
64017,2021,NULL,2537,NULL,2260,NULL,NULL,3161,32,NULL
64018,2021,NULL,6287,NULL,2038,NULL,2870,NULL,21160,NULL
64019,2021,NULL,6287,NULL,2038,1176,NULL,1544,NULL,7343
64020,2021,NULL,6365,NULL,2142,2131,2730,NULL,26563,16430
64021,2021,NULL,2561,NULL,2033,2452,NULL,NULL,26564,NULL
64022,2021,NULL,6743,960,2013,NULL,2642,3372,1323,NULL
64023,2021,NULL,6799,NULL,2649,NULL,NULL,4714,20000,NULL
64024,2021,NULL,2872,NULL,2499,2074,NULL,6796,32,NULL
64025,2021,NULL,7034,NULL,2572,NULL,2599,NULL,26565,19310
64026,2021,NULL,7074,NULL,2035,NULL,3887,NULL,761,NULL
64027,2021,NULL,7083,NULL,2018,NULL,NULL,4909,156,NULL
64028,2021,NULL,2795,NULL,1984,1837,1968,NULL,NULL,5450
64029,2021,NULL,2795,NULL,1984,1837,1968,NULL,NULL,6964
64030,2021,NULL,2794,NULL,1984,1837,NULL,NULL,25091,NULL
64031,2021,NULL,2795,NULL,1984,1837,NULL,NULL,NULL,21309
64032,2021,NULL,7137,NULL,2038,437,NULL,2089,26566,NULL
64033,2021,NULL,7259,NULL,2013,634,NULL,NULL,NULL,5448
64034,2021,NULL,7367,NULL,2013,NULL,NULL,6760,NULL,12227
64035,2021,NULL,7484,NULL,2017,1927,NULL,2175,32,NULL
64036,2021,NULL,7530,NULL,2522,NULL,202,NULL,NULL,5492
64037,2021,NULL,7564,1082,2068,NULL,NULL,7985,26494,NULL
64038,2021,NULL,7643,NULL,2038,NULL,NULL,4095,26567,9366
64039,2021,NULL,2292,NULL,2035,NULL,972,NULL,3740,NULL
64040,2021,NULL,2624,938,2068,NULL,5181,NULL,26568,NULL
64041,2021,NULL,2922,NULL,2018,NULL,4942,NULL,165,NULL
64042,2021,NULL,2999,NULL,2013,NULL,NULL,7312,NULL,19162
64043,2021,NULL,970,12,2359,1464,NULL,6652,NULL,2430
64044,2021,NULL,2485,NULL,2024,NULL,724,NULL,NULL,21325
64045,2021,NULL,3130,1009,2027,697,NULL,NULL,10187,10034
64046,2021,NULL,3302,1106,2068,NULL,NULL,4986,25093,NULL
64047,2021,NULL,3302,1106,2068,NULL,NULL,4986,25093,NULL
64048,2021,NULL,1282,NULL,2033,NULL,478,NULL,343,NULL
64049,2021,NULL,1328,NULL,2055,NULL,NULL,4384,26569,NULL
64050,2021,NULL,1440,NULL,2033,NULL,NULL,8278,2547,NULL
64051,2021,NULL,1440,NULL,2033,NULL,NULL,8278,684,NULL
64052,2021,NULL,1798,NULL,2017,NULL,1313,NULL,1056,NULL
64053,2021,NULL,1664,NULL,2038,NULL,4328,NULL,7081,NULL
64054,2021,NULL,1532,90,2008,NULL,2739,NULL,62,NULL
64055,2021,NULL,1728,NULL,2562,NULL,2713,NULL,165,NULL
64056,2021,NULL,1993,NULL,2035,531,NULL,NULL,156,NULL
64057,2021,NULL,3875,NULL,2065,NULL,2090,NULL,26570,NULL
64058,2021,NULL,3861,1161,2553,NULL,4721,NULL,107,NULL
64059,2021,NULL,3903,NULL,2013,NULL,NULL,2073,726,16533
64060,2021,NULL,4730,NULL,2040,861,NULL,NULL,NULL,7963
64061,2021,NULL,4826,NULL,2520,NULL,NULL,6824,26571,11968
64062,2021,NULL,4172,NULL,2492,NULL,1722,NULL,10249,16543
64063,2021,NULL,4179,NULL,2033,NULL,607,NULL,26137,NULL
64064,2021,NULL,4179,NULL,2033,NULL,607,NULL,61,NULL
64065,2021,NULL,4203,NULL,2027,NULL,NULL,1649,NULL,14156
64066,2021,NULL,4249,NULL,2027,NULL,NULL,5196,26572,17635
64067,2021,NULL,5557,NULL,2057,NULL,5028,NULL,26573,NULL
64068,2021,NULL,5330,NULL,2013,NULL,4994,NULL,26574,NULL
64069,2021,NULL,5416,NULL,2050,NULL,NULL,3498,26575,NULL
64070,2021,NULL,5437,NULL,2056,NULL,NULL,36,156,NULL
64071,2021,NULL,5315,NULL,2008,NULL,359,NULL,4628,NULL
64072,2021,NULL,5772,NULL,2075,NULL,1580,NULL,62,NULL
64073,2021,NULL,5772,NULL,2075,NULL,1580,NULL,62,NULL
64074,2021,NULL,5856,NULL,2017,NULL,NULL,6536,26576,NULL
64075,2021,NULL,5899,NULL,2063,NULL,NULL,296,61,NULL
64076,2021,NULL,2104,NULL,2484,NULL,3346,NULL,26577,NULL
64077,2021,NULL,6013,NULL,2013,NULL,3612,NULL,NULL,1845
64078,2021,NULL,6302,NULL,2529,NULL,1585,NULL,32,NULL
64079,2021,NULL,6380,NULL,2024,NULL,5294,NULL,26578,NULL
64080,2021,NULL,6698,NULL,2300,NULL,NULL,5680,165,NULL
64081,2021,NULL,6783,NULL,2035,NULL,2538,NULL,26579,NULL
64082,2021,NULL,6821,NULL,2017,NULL,768,NULL,25102,NULL
64083,2021,NULL,2223,1185,2020,NULL,3368,NULL,20000,NULL
64084,2021,NULL,7282,1055,2011,NULL,NULL,2012,1695,11219
64085,2021,NULL,7348,NULL,2555,NULL,350,NULL,NULL,20593
64086,2021,NULL,7530,NULL,2522,NULL,202,NULL,156,NULL
64087,2021,NULL,2304,NULL,2018,NULL,3374,NULL,26580,NULL
64088,2021,NULL,2293,NULL,2035,NULL,972,NULL,19235,5206
64089,2021,NULL,2624,938,2068,NULL,5181,NULL,1150,NULL
64090,2021,NULL,2987,NULL,2013,NULL,NULL,1183,26581,327
64091,2021,NULL,239,23,2038,NULL,3303,NULL,3364,NULL
64092,2021,NULL,519,NULL,NULL,NULL,2451,NULL,21446,NULL
64093,2021,NULL,3155,NULL,2035,2082,NULL,NULL,77,NULL
64094,2021,NULL,3178,NULL,2035,NULL,1251,NULL,26582,18287
64095,2021,NULL,3179,NULL,2024,2238,NULL,NULL,6314,NULL
64096,2021,NULL,1226,1241,2008,1536,NULL,NULL,5432,NULL
64097,2021,NULL,3459,NULL,2343,NULL,868,7628,26583,10206
64098,2021,NULL,1834,NULL,2027,NULL,NULL,4762,6135,NULL
64099,2021,NULL,3613,1074,241,NULL,NULL,3488,25093,8351
64100,2021,NULL,3740,NULL,2027,NULL,2102,NULL,25903,NULL
64101,2021,NULL,3882,NULL,2052,218,4603,NULL,NULL,11673
64102,2021,NULL,3882,NULL,2052,NULL,NULL,NULL,NULL,11827
64103,2021,NULL,4332,NULL,2501,1816,NULL,NULL,32,NULL
64104,2021,NULL,4874,NULL,2054,170,NULL,1342,26584,9237
64105,2021,NULL,4179,NULL,2033,NULL,607,NULL,26585,NULL
64106,2021,NULL,4203,NULL,2027,NULL,NULL,1649,4820,7334
64107,2021,NULL,4203,NULL,2027,NULL,NULL,1649,NULL,11827
64108,2021,NULL,5627,NULL,2013,NULL,NULL,83,156,NULL
64109,2021,NULL,5495,1192,2509,NULL,NULL,5263,1489,NULL
64110,2021,NULL,5332,NULL,2017,NULL,NULL,6560,19235,NULL
64111,2021,NULL,5477,NULL,2011,NULL,NULL,3877,26408,NULL
64112,2021,NULL,5874,NULL,2013,NULL,4405,NULL,4628,8359
64113,2021,NULL,6579,1025,2092,NULL,3526,NULL,NULL,7791
64114,2021,NULL,6660,NULL,2038,NULL,5341,NULL,NULL,18283
64115,2021,NULL,6848,NULL,2011,NULL,NULL,7233,NULL,8744
64116,2021,NULL,6920,1074,1967,NULL,NULL,3752,32,16070
64117,2021,NULL,6938,35,2018,NULL,4139,NULL,NULL,19804
64118,2021,NULL,7050,NULL,2033,NULL,413,NULL,62,NULL
64119,2021,NULL,2258,NULL,2024,NULL,4811,NULL,1605,NULL
64120,2021,NULL,7196,NULL,2038,NULL,NULL,1812,NULL,6888
64121,2021,NULL,7214,NULL,2011,NULL,711,NULL,1489,NULL
64122,2021,NULL,7391,NULL,2033,NULL,3542,NULL,684,NULL
64123,2021,NULL,7405,NULL,2035,NULL,3182,NULL,1087,NULL
64124,2021,NULL,7484,NULL,2017,NULL,1692,NULL,26586,NULL
64125,2021,NULL,7490,NULL,2035,NULL,NULL,7006,3749,NULL
64126,2021,NULL,7490,NULL,2035,NULL,NULL,7006,NULL,5447
64127,2021,NULL,2624,938,2068,NULL,5181,NULL,NULL,8744
64128,2021,NULL,2922,NULL,2018,NULL,4942,NULL,26587,11059
64129,2021,NULL,2941,NULL,2013,NULL,NULL,6037,26588,NULL
64130,2021,NULL,324,NULL,NULL,NULL,2128,NULL,26589,13838
64131,2021,NULL,3026,NULL,2013,NULL,1851,NULL,26590,4047
64132,2021,NULL,3019,NULL,2065,NULL,3994,8361,2331,NULL
64133,2021,NULL,1138,NULL,2008,1882,NULL,NULL,26591,14141
64134,2021,NULL,3084,NULL,2038,NULL,NULL,3861,26592,9324
64135,2021,NULL,1206,NULL,2505,NULL,1697,NULL,684,NULL
64136,2021,NULL,1226,1241,2008,1536,NULL,NULL,26593,NULL
64137,2021,NULL,3219,NULL,2013,NULL,NULL,4700,25093,NULL
64138,2021,NULL,1339,NULL,2018,NULL,4447,NULL,26594,NULL
64139,2021,NULL,3543,NULL,2008,NULL,NULL,4003,26489,NULL
64140,2021,NULL,3560,NULL,2054,NULL,NULL,8194,62,NULL
64141,2021,NULL,1440,NULL,2033,NULL,NULL,8278,144,NULL
64142,2021,NULL,1464,NULL,2571,NULL,4402,1482,165,NULL
64143,2021,NULL,1403,1016,2024,NULL,1202,NULL,3650,15897
64144,2021,NULL,1418,NULL,2052,NULL,2944,NULL,7430,NULL
64145,2021,NULL,1835,NULL,2027,NULL,NULL,4762,26595,NULL
64146,2021,NULL,1900,NULL,2054,NULL,NULL,4469,156,NULL
64147,2021,NULL,1567,NULL,2017,NULL,NULL,289,156,NULL
64148,2021,NULL,3695,NULL,2011,NULL,3809,NULL,2670,NULL
64149,2021,NULL,3698,NULL,2316,NULL,NULL,6551,726,NULL
64150,2021,NULL,3774,NULL,2500,NULL,2087,7680,32,NULL
64151,2021,NULL,4463,NULL,2027,1719,622,NULL,26596,NULL
64152,2021,NULL,4845,NULL,2628,NULL,5485,NULL,32,16146
64153,2021,NULL,4960,NULL,2017,NULL,NULL,3527,62,NULL
64154,2021,NULL,5541,NULL,2035,NULL,NULL,5036,26597,18701
64155,2021,NULL,5543,NULL,2035,2378,3217,NULL,26598,18479
64156,2021,NULL,5557,NULL,2019,NULL,5028,NULL,20099,NULL
64157,2021,NULL,5557,NULL,2019,NULL,5028,NULL,156,NULL
64158,2021,NULL,5662,NULL,2011,NULL,NULL,338,26599,NULL
64159,2021,NULL,5713,1119,1976,1697,4518,NULL,26600,NULL
64160,2021,NULL,5324,NULL,2038,NULL,NULL,762,25093,NULL
64161,2021,NULL,5325,NULL,2011,NULL,NULL,762,NULL,8757
64162,2021,NULL,5328,NULL,2008,NULL,465,NULL,26601,11033
64163,2021,NULL,5391,NULL,2013,NULL,3747,NULL,NULL,11838
64164,2021,NULL,5408,NULL,2035,NULL,1100,NULL,1319,9767
64165,2021,NULL,5403,NULL,2008,NULL,1095,NULL,25093,NULL
64166,2021,NULL,5437,NULL,2056,NULL,995,NULL,156,NULL
64167,2021,NULL,5957,NULL,2013,NULL,4007,6217,684,NULL
64168,2021,NULL,5988,NULL,2027,2204,744,NULL,26602,16884
64169,2021,NULL,5998,NULL,2008,NULL,NULL,718,165,NULL
64170,2021,NULL,6315,960,2013,NULL,2584,NULL,26603,NULL
64171,2021,NULL,6646,NULL,2068,NULL,NULL,6130,26604,NULL
64172,2021,NULL,6675,NULL,2486,NULL,3021,NULL,62,NULL
64173,2021,NULL,6783,NULL,2035,NULL,2538,NULL,4440,NULL
64174,2021,NULL,7013,NULL,2038,NULL,1393,NULL,25093,NULL
64175,2021,NULL,7050,NULL,2033,NULL,413,NULL,761,NULL
64176,2021,NULL,7050,NULL,2033,NULL,413,NULL,26605,NULL
64177,2021,NULL,2795,NULL,1984,1837,NULL,NULL,20022,NULL
64178,2021,NULL,2815,NULL,2019,NULL,2177,NULL,NULL,18532
64179,2021,NULL,325,NULL,NULL,NULL,2128,NULL,26589,NULL
64180,2021,NULL,486,NULL,NULL,NULL,2451,NULL,26606,NULL
64181,2021,NULL,553,NULL,NULL,NULL,4679,NULL,20826,NULL
64182,2021,NULL,986,NULL,226,NULL,4272,NULL,NULL,10901
64183,2021,NULL,3026,NULL,2013,NULL,1851,NULL,30,NULL
64184,2021,NULL,3126,NULL,2063,NULL,4634,NULL,NULL,14979
64185,2021,NULL,3197,1056,2013,NULL,NULL,3926,NULL,18452
64186,2021,NULL,1181,NULL,2056,NULL,1237,NULL,1789,NULL
64187,2021,NULL,3251,NULL,2011,NULL,2631,8401,NULL,6542
64188,2021,NULL,3322,NULL,2063,2511,3840,NULL,62,NULL
64189,2021,NULL,1288,NULL,2033,780,NULL,NULL,189,NULL
64190,2021,NULL,3437,NULL,2027,NULL,NULL,3874,25102,6433
64191,2021,NULL,1853,NULL,2579,NULL,NULL,1426,26607,NULL
64192,2021,NULL,1503,993,2008,NULL,NULL,3537,NULL,19693
64193,2021,NULL,1517,995,1992,NULL,1553,NULL,NULL,6815
64194,2021,NULL,1944,NULL,2033,NULL,NULL,3846,25102,301
64195,2021,NULL,1392,NULL,2013,2401,1357,NULL,8596,NULL
64196,2021,NULL,2726,NULL,2033,417,NULL,NULL,26608,10187
64197,2021,NULL,3945,NULL,NULL,1866,NULL,NULL,NULL,14028
64198,2021,NULL,3899,NULL,1982,NULL,734,NULL,178,NULL
64199,2021,NULL,4031,NULL,2024,NULL,2579,NULL,NULL,18276
64200,2021,NULL,4531,NULL,2096,86,NULL,NULL,26609,NULL
64201,2021,NULL,4696,NULL,NULL,1076,NULL,NULL,26610,NULL
64202,2021,NULL,4714,NULL,2008,NULL,NULL,6226,61,NULL
64203,2021,NULL,4164,NULL,2013,2358,NULL,NULL,156,NULL
64204,2021,NULL,4874,NULL,2054,170,NULL,NULL,26611,NULL
64205,2021,NULL,4874,NULL,2054,170,NULL,NULL,26612,NULL
64206,2021,NULL,4920,NULL,2017,NULL,NULL,4568,20099,NULL
64207,2021,NULL,5039,NULL,2011,NULL,NULL,3031,26613,NULL
64208,2021,NULL,4276,NULL,2013,NULL,NULL,2962,26614,18477
64209,2021,NULL,5298,NULL,2011,NULL,1739,NULL,26615,NULL
64210,2021,NULL,5557,NULL,2019,NULL,5028,NULL,156,NULL
64211,2021,NULL,5629,NULL,2033,NULL,1278,NULL,7081,NULL
64212,2021,NULL,5713,1119,1976,1697,4518,NULL,NULL,6737
64213,2021,NULL,2069,NULL,2586,1207,2545,NULL,2167,NULL
64214,2021,NULL,5774,NULL,2013,NULL,2697,NULL,2626,NULL
64215,2021,NULL,5841,NULL,2011,NULL,772,NULL,9867,NULL
64216,2021,NULL,5957,NULL,2013,NULL,4007,NULL,325,NULL
64217,2021,NULL,6620,NULL,2038,NULL,411,NULL,156,NULL
64218,2021,NULL,6680,NULL,2017,NULL,2025,NULL,7081,NULL
64219,2021,NULL,6882,NULL,2063,NULL,NULL,3778,25093,NULL
64220,2021,NULL,2564,NULL,2017,NULL,1646,6330,26616,3246
64221,2021,NULL,7241,NULL,182,2197,NULL,NULL,32,22714
64222,2021,NULL,7140,NULL,2035,NULL,4714,NULL,4026,NULL
64223,2021,NULL,7142,NULL,2020,NULL,NULL,6275,156,NULL
64224,2021,NULL,7260,NULL,2027,1026,3884,NULL,26617,NULL
64225,2021,NULL,7484,NULL,2017,NULL,1692,NULL,26618,17379
64226,2021,NULL,2643,NULL,2024,NULL,NULL,5240,1467,NULL
64227,2021,NULL,3002,NULL,2011,NULL,252,NULL,26619,18493
64228,2021,NULL,3005,NULL,2024,NULL,NULL,3667,NULL,7257
64229,2021,NULL,216,NULL,NULL,NULL,3572,7965,NULL,20007
64230,2021,NULL,970,12,2359,1464,NULL,6652,178,NULL
64231,2021,NULL,1342,NULL,2011,NULL,1036,NULL,25093,NULL
64232,2021,NULL,1342,NULL,2011,52,1036,NULL,26620,NULL
64233,2021,NULL,3541,1040,2040,NULL,187,NULL,156,NULL
64234,2021,NULL,1939,NULL,2651,538,5098,NULL,26621,NULL
64235,2021,NULL,1587,NULL,2035,NULL,282,NULL,26622,NULL
64236,2021,NULL,1988,NULL,2033,NULL,NULL,5275,62,NULL
64237,2021,NULL,3694,NULL,2033,NULL,NULL,796,6443,NULL
64238,2021,NULL,3741,984,2033,693,NULL,8377,1489,NULL
64239,2021,NULL,4031,NULL,2024,NULL,2579,NULL,32,NULL
64240,2021,NULL,4031,NULL,2024,NULL,2579,NULL,32,NULL
64241,2021,NULL,4730,NULL,2040,858,NULL,NULL,684,NULL
64242,2021,NULL,4098,NULL,2013,1213,NULL,NULL,4486,NULL
64243,2021,NULL,4098,NULL,2013,1213,NULL,NULL,2818,NULL
64244,2021,NULL,4179,NULL,2033,NULL,607,NULL,156,NULL
64245,2021,NULL,4323,NULL,2130,NULL,3879,NULL,156,NULL
64246,2021,NULL,5039,NULL,2011,NULL,NULL,3031,3018,NULL
64247,2021,NULL,5288,1125,1969,NULL,NULL,7550,32,NULL
64248,2021,NULL,5690,1223,2610,2277,NULL,NULL,26623,NULL
64249,2021,NULL,5362,NULL,24,231,NULL,NULL,32,NULL
64250,2021,NULL,5371,NULL,2288,NULL,3667,NULL,25263,NULL
64251,2021,NULL,5324,NULL,2038,NULL,NULL,762,25093,NULL
64252,2021,NULL,5437,NULL,2056,NULL,NULL,36,156,NULL
64253,2021,NULL,5332,NULL,2017,NULL,NULL,6560,25093,NULL
64254,2021,NULL,5469,NULL,2013,NULL,NULL,6246,142,14205
64255,2021,NULL,5787,NULL,2578,NULL,NULL,4055,156,NULL
64256,2021,NULL,5892,900,2516,NULL,1928,NULL,1323,NULL
64257,2021,NULL,5912,1215,183,NULL,1246,NULL,20042,NULL
64258,2021,NULL,5957,NULL,2013,NULL,4007,NULL,156,NULL
64259,2021,NULL,5957,NULL,2013,NULL,NULL,329,1084,NULL
64260,2021,NULL,6014,NULL,2011,NULL,4875,NULL,26624,NULL
64261,2021,NULL,2144,NULL,2013,NULL,4297,NULL,2482,NULL
64262,2021,NULL,6155,NULL,2159,NULL,2111,NULL,32,NULL
64263,2021,NULL,6611,NULL,2367,NULL,NULL,1340,684,NULL
64264,2021,NULL,6697,NULL,2056,1933,NULL,NULL,156,NULL
64265,2021,NULL,6801,NULL,2019,NULL,NULL,180,25021,NULL
64266,2021,NULL,6888,NULL,2008,NULL,1873,NULL,107,NULL
64267,2021,NULL,6888,NULL,2008,NULL,1873,NULL,107,NULL
64268,2021,NULL,6923,NULL,2008,NULL,3432,NULL,246,NULL
64269,2021,NULL,6938,35,2589,NULL,4139,NULL,1489,NULL
64270,2021,NULL,6938,35,2589,NULL,4139,NULL,1489,NULL
64271,2021,NULL,7170,NULL,2040,2426,222,NULL,684,NULL
64272,2021,NULL,7241,NULL,182,2197,NULL,NULL,32,NULL
64273,2021,NULL,7153,NULL,2075,NULL,NULL,1234,62,NULL
64274,2021,NULL,7140,NULL,2035,NULL,4714,NULL,3184,NULL
64275,2021,NULL,7589,NULL,2011,1182,NULL,NULL,26625,NULL
64276,2021,NULL,2361,NULL,2135,NULL,525,NULL,25093,NULL
64277,2021,NULL,2417,902,2038,NULL,603,NULL,26626,NULL
64278,2021,NULL,2293,NULL,2035,NULL,972,NULL,26627,NULL
